Timestamp,Year,Month,Day,Hour,PM2.5
09-09-2020 17:00,2020,9,9,17,29.8
09-09-2020 18:00,2020,9,9,18,27.29
09-09-2020 19:00,2020,9,9,19,28.09
09-09-2020 20:00,2020,9,9,20,27.28
09-09-2020 21:00,2020,9,9,21,25.32
09-09-2020 22:00,2020,9,9,22,24.17
09-09-2020 23:00,2020,9,9,23,23.69
10-09-2020 00:00,2020,9,10,0,21.76
10-09-2020 01:00,2020,9,10,1,24.2
10-09-2020 02:00,2020,9,10,2,26.95
10-09-2020 03:00,2020,9,10,3,26.72
10-09-2020 04:00,2020,9,10,4,29.78
10-09-2020 05:00,2020,9,10,5,28.2
10-09-2020 06:00,2020,9,10,6,27.24
10-09-2020 07:00,2020,9,10,7,28.14
10-09-2020 08:00,2020,9,10,8,28.23
10-09-2020 09:00,2020,9,10,9,26.37
10-09-2020 10:00,2020,9,10,10,25.98
10-09-2020 11:00,2020,9,10,11,28.87
10-09-2020 12:00,2020,9,10,12,24.8
10-09-2020 13:00,2020,9,10,13,23.42
10-09-2020 14:00,2020,9,10,14,23.3
10-09-2020 15:00,2020,9,10,15,26.29
10-09-2020 16:00,2020,9,10,16,26.68
10-09-2020 17:00,2020,9,10,17,28.23
10-09-2020 18:00,2020,9,10,18,28.52
10-09-2020 19:00,2020,9,10,19,25.71
10-09-2020 20:00,2020,9,10,20,24.26
10-09-2020 21:00,2020,9,10,21,24.19
10-09-2020 22:00,2020,9,10,22,24.07
10-09-2020 23:00,2020,9,10,23,25.71
11-09-2020 00:00,2020,9,11,0,22.79
11-09-2020 01:00,2020,9,11,1,21.76
11-09-2020 02:00,2020,9,11,2,22.66
11-09-2020 03:00,2020,9,11,3,24.36
11-09-2020 04:00,2020,9,11,4,25.74
11-09-2020 05:00,2020,9,11,5,26.77
11-09-2020 06:00,2020,9,11,6,24.96
11-09-2020 07:00,2020,9,11,7,26.17
11-09-2020 08:00,2020,9,11,8,26.17
11-09-2020 09:00,2020,9,11,9,25.75
11-09-2020 10:00,2020,9,11,10,25.32
11-09-2020 11:00,2020,9,11,11,24.79
11-09-2020 12:00,2020,9,11,12,24.3
11-09-2020 13:00,2020,9,11,13,24.7
11-09-2020 14:00,2020,9,11,14,27.3
11-09-2020 15:00,2020,9,11,15,28.38
11-09-2020 16:00,2020,9,11,16,28.94
11-09-2020 17:00,2020,9,11,17,30.74
11-09-2020 18:00,2020,9,11,18,31.38
11-09-2020 19:00,2020,9,11,19,30.36
11-09-2020 20:00,2020,9,11,20,27.9
11-09-2020 21:00,2020,9,11,21,26.3
11-09-2020 22:00,2020,9,11,22,22.83
11-09-2020 23:00,2020,9,11,23,21.89
12-09-2020 00:00,2020,9,12,0,21.46
12-09-2020 01:00,2020,9,12,1,22.5
12-09-2020 02:00,2020,9,12,2,22.95
12-09-2020 03:00,2020,9,12,3,25.58
12-09-2020 04:00,2020,9,12,4,26.53
12-09-2020 05:00,2020,9,12,5,26.98
12-09-2020 06:00,2020,9,12,6,24.86
12-09-2020 07:00,2020,9,12,7,24.97
12-09-2020 08:00,2020,9,12,8,24.36
12-09-2020 09:00,2020,9,12,9,23.03
12-09-2020 10:00,2020,9,12,10,24.47
12-09-2020 11:00,2020,9,12,11,23.83
12-09-2020 12:00,2020,9,12,12,23.11
12-09-2020 13:00,2020,9,12,13,24.07
12-09-2020 14:00,2020,9,12,14,26.91
12-09-2020 15:00,2020,9,12,15,26.5
12-09-2020 16:00,2020,9,12,16,31.22
12-09-2020 17:00,2020,9,12,17,30.42
12-09-2020 18:00,2020,9,12,18,29.65
12-09-2020 19:00,2020,9,12,19,30.31
12-09-2020 20:00,2020,9,12,20,28.55
12-09-2020 21:00,2020,9,12,21,26.82
12-09-2020 22:00,2020,9,12,22,24.92
12-09-2020 23:00,2020,9,12,23,23.82
13-09-2020 00:00,2020,9,13,0,23.7
13-09-2020 01:00,2020,9,13,1,22.79
13-09-2020 02:00,2020,9,13,2,23.13
13-09-2020 03:00,2020,9,13,3,26.09
13-09-2020 04:00,2020,9,13,4,29.14
13-09-2020 05:00,2020,9,13,5,27.16
13-09-2020 06:00,2020,9,13,6,26.8
13-09-2020 07:00,2020,9,13,7,25.42
13-09-2020 08:00,2020,9,13,8,25.32
13-09-2020 09:00,2020,9,13,9,24.25
13-09-2020 10:00,2020,9,13,10,24.28
13-09-2020 11:00,2020,9,13,11,23.38
13-09-2020 12:00,2020,9,13,12,23.14
13-09-2020 13:00,2020,9,13,13,23.32
13-09-2020 14:00,2020,9,13,14,24.59
13-09-2020 15:00,2020,9,13,15,27.16
13-09-2020 16:00,2020,9,13,16,29.37
13-09-2020 17:00,2020,9,13,17,27.33
13-09-2020 18:00,2020,9,13,18,28.58
13-09-2020 19:00,2020,9,13,19,28.67
13-09-2020 20:00,2020,9,13,20,27.73
13-09-2020 21:00,2020,9,13,21,25.55
13-09-2020 22:00,2020,9,13,22,25.96
13-09-2020 23:00,2020,9,13,23,23.91
14-09-2020 00:00,2020,9,14,0,23.48
14-09-2020 01:00,2020,9,14,1,24.04
14-09-2020 02:00,2020,9,14,2,24.41
14-09-2020 03:00,2020,9,14,3,26.11
14-09-2020 04:00,2020,9,14,4,27.27
14-09-2020 05:00,2020,9,14,5,26.27
14-09-2020 06:00,2020,9,14,6,26.32
14-09-2020 07:00,2020,9,14,7,24.55
14-09-2020 08:00,2020,9,14,8,24.49
14-09-2020 09:00,2020,9,14,9,24.43
14-09-2020 10:00,2020,9,14,10,22.79
14-09-2020 11:00,2020,9,14,11,25.7
14-09-2020 12:00,2020,9,14,12,26.83
14-09-2020 13:00,2020,9,14,13,26.66
14-09-2020 14:00,2020,9,14,14,26.58
14-09-2020 15:00,2020,9,14,15,28.28
14-09-2020 16:00,2020,9,14,16,30.07
14-09-2020 17:00,2020,9,14,17,29.19
14-09-2020 18:00,2020,9,14,18,27.36
14-09-2020 19:00,2020,9,14,19,26.33
14-09-2020 20:00,2020,9,14,20,27.65
14-09-2020 21:00,2020,9,14,21,27.43
14-09-2020 22:00,2020,9,14,22,25.88
14-09-2020 23:00,2020,9,14,23,25.07
15-09-2020 00:00,2020,9,15,0,25
15-09-2020 01:00,2020,9,15,1,26.1
15-09-2020 02:00,2020,9,15,2,27.04
15-09-2020 03:00,2020,9,15,3,27.86
15-09-2020 04:00,2020,9,15,4,27.49
15-09-2020 05:00,2020,9,15,5,26.91
15-09-2020 06:00,2020,9,15,6,25.98
15-09-2020 07:00,2020,9,15,7,24.45
15-09-2020 08:00,2020,9,15,8,26.24
15-09-2020 09:00,2020,9,15,9,23.72
15-09-2020 10:00,2020,9,15,10,25.37
15-09-2020 11:00,2020,9,15,11,25.08
15-09-2020 12:00,2020,9,15,12,24.62
15-09-2020 13:00,2020,9,15,13,24.08
15-09-2020 14:00,2020,9,15,14,25.39
15-09-2020 15:00,2020,9,15,15,28.33
15-09-2020 16:00,2020,9,15,16,29.72
15-09-2020 17:00,2020,9,15,17,31.61
15-09-2020 18:00,2020,9,15,18,29.74
15-09-2020 19:00,2020,9,15,19,27.84
15-09-2020 20:00,2020,9,15,20,28.5
15-09-2020 21:00,2020,9,15,21,26.81
15-09-2020 22:00,2020,9,15,22,24.35
15-09-2020 23:00,2020,9,15,23,25.39
16-09-2020 00:00,2020,9,16,0,24.39
16-09-2020 01:00,2020,9,16,1,24.45
16-09-2020 02:00,2020,9,16,2,23.01
16-09-2020 03:00,2020,9,16,3,24.93
16-09-2020 04:00,2020,9,16,4,26.55
16-09-2020 05:00,2020,9,16,5,26.74
16-09-2020 06:00,2020,9,16,6,26.89
16-09-2020 07:00,2020,9,16,7,27.56
16-09-2020 08:00,2020,9,16,8,25.99
16-09-2020 09:00,2020,9,16,9,24.58
16-09-2020 10:00,2020,9,16,10,23.72
16-09-2020 11:00,2020,9,16,11,25.03
16-09-2020 12:00,2020,9,16,12,25.23
16-09-2020 13:00,2020,9,16,13,25.74
16-09-2020 14:00,2020,9,16,14,27.35
16-09-2020 15:00,2020,9,16,15,29.5
16-09-2020 16:00,2020,9,16,16,30.85
16-09-2020 17:00,2020,9,16,17,30.46
16-09-2020 18:00,2020,9,16,18,31.12
16-09-2020 19:00,2020,9,16,19,31.87
16-09-2020 20:00,2020,9,16,20,29.26
16-09-2020 21:00,2020,9,16,21,28.7
16-09-2020 22:00,2020,9,16,22,24.22
16-09-2020 23:00,2020,9,16,23,23.75
17-09-2020 00:00,2020,9,17,0,23.89
17-09-2020 01:00,2020,9,17,1,23.09
17-09-2020 02:00,2020,9,17,2,24.77
17-09-2020 03:00,2020,9,17,3,27.5
17-09-2020 04:00,2020,9,17,4,26.89
17-09-2020 05:00,2020,9,17,5,26
17-09-2020 06:00,2020,9,17,6,25.83
17-09-2020 07:00,2020,9,17,7,26.12
17-09-2020 08:00,2020,9,17,8,23.45
17-09-2020 09:00,2020,9,17,9,23.94
17-09-2020 10:00,2020,9,17,10,26.42
17-09-2020 11:00,2020,9,17,11,25.89
17-09-2020 12:00,2020,9,17,12,25.35
17-09-2020 13:00,2020,9,17,13,25.28
17-09-2020 14:00,2020,9,17,14,26.96
17-09-2020 15:00,2020,9,17,15,31.05
17-09-2020 16:00,2020,9,17,16,31.49
17-09-2020 17:00,2020,9,17,17,30.29
17-09-2020 18:00,2020,9,17,18,31.29
17-09-2020 19:00,2020,9,17,19,29.71
17-09-2020 20:00,2020,9,17,20,28.78
17-09-2020 21:00,2020,9,17,21,26.9
17-09-2020 22:00,2020,9,17,22,26
17-09-2020 23:00,2020,9,17,23,24.63
18-09-2020 00:00,2020,9,18,0,23.52
18-09-2020 01:00,2020,9,18,1,24.79
18-09-2020 02:00,2020,9,18,2,24.08
18-09-2020 03:00,2020,9,18,3,26.01
18-09-2020 04:00,2020,9,18,4,27.62
18-09-2020 05:00,2020,9,18,5,26.93
18-09-2020 06:00,2020,9,18,6,27.42
18-09-2020 07:00,2020,9,18,7,27.22
18-09-2020 08:00,2020,9,18,8,26.37
18-09-2020 09:00,2020,9,18,9,25.5
18-09-2020 10:00,2020,9,18,10,25.01
18-09-2020 11:00,2020,9,18,11,21.81
18-09-2020 12:00,2020,9,18,12,22.58
18-09-2020 13:00,2020,9,18,13,24.45
18-09-2020 14:00,2020,9,18,14,24.5
18-09-2020 15:00,2020,9,18,15,27.3
18-09-2020 16:00,2020,9,18,16,28.38
18-09-2020 17:00,2020,9,18,17,30.14
18-09-2020 18:00,2020,9,18,18,29.93
18-09-2020 19:00,2020,9,18,19,27.99
18-09-2020 20:00,2020,9,18,20,25.47
18-09-2020 21:00,2020,9,18,21,25.42
18-09-2020 22:00,2020,9,18,22,24.17
18-09-2020 23:00,2020,9,18,23,23.76
19-09-2020 00:00,2020,9,19,0,24.63
19-09-2020 01:00,2020,9,19,1,25.05
19-09-2020 02:00,2020,9,19,2,24.79
19-09-2020 03:00,2020,9,19,3,26.07
19-09-2020 04:00,2020,9,19,4,27.09
19-09-2020 05:00,2020,9,19,5,27.39
19-09-2020 06:00,2020,9,19,6,27.01
19-09-2020 07:00,2020,9,19,7,27.79
19-09-2020 08:00,2020,9,19,8,28
19-09-2020 09:00,2020,9,19,9,28.32
19-09-2020 10:00,2020,9,19,10,29.05
19-09-2020 11:00,2020,9,19,11,28.3
19-09-2020 12:00,2020,9,19,12,29.46
19-09-2020 13:00,2020,9,19,13,28.49
19-09-2020 14:00,2020,9,19,14,29.52
19-09-2020 15:00,2020,9,19,15,30.41
19-09-2020 16:00,2020,9,19,16,31.77
19-09-2020 17:00,2020,9,19,17,31.8
19-09-2020 18:00,2020,9,19,18,30.67
19-09-2020 19:00,2020,9,19,19,30.19
19-09-2020 20:00,2020,9,19,20,29.7
19-09-2020 21:00,2020,9,19,21,27.49
19-09-2020 22:00,2020,9,19,22,27.14
19-09-2020 23:00,2020,9,19,23,27.91
20-09-2020 00:00,2020,9,20,0,24.95
20-09-2020 01:00,2020,9,20,1,24.92
20-09-2020 02:00,2020,9,20,2,24.87
20-09-2020 03:00,2020,9,20,3,27.98
20-09-2020 04:00,2020,9,20,4,28.74
20-09-2020 05:00,2020,9,20,5,27.39
20-09-2020 06:00,2020,9,20,6,26.23
20-09-2020 07:00,2020,9,20,7,25.53
20-09-2020 08:00,2020,9,20,8,24.95
20-09-2020 09:00,2020,9,20,9,24.79
20-09-2020 10:00,2020,9,20,10,24.29
20-09-2020 11:00,2020,9,20,11,23.87
20-09-2020 12:00,2020,9,20,12,24.21
20-09-2020 13:00,2020,9,20,13,23.97
20-09-2020 14:00,2020,9,20,14,26.71
20-09-2020 15:00,2020,9,20,15,28.87
20-09-2020 16:00,2020,9,20,16,28.95
20-09-2020 17:00,2020,9,20,17,28.74
20-09-2020 18:00,2020,9,20,18,27.05
20-09-2020 19:00,2020,9,20,19,28.4
20-09-2020 20:00,2020,9,20,20,26.88
20-09-2020 21:00,2020,9,20,21,26.9
20-09-2020 22:00,2020,9,20,22,25.11
20-09-2020 23:00,2020,9,20,23,25.87
21-09-2020 00:00,2020,9,21,0,24.59
21-09-2020 01:00,2020,9,21,1,24.79
21-09-2020 02:00,2020,9,21,2,24.5
21-09-2020 03:00,2020,9,21,3,25.57
21-09-2020 04:00,2020,9,21,4,26.27
21-09-2020 05:00,2020,9,21,5,25.54
21-09-2020 06:00,2020,9,21,6,26.48
21-09-2020 07:00,2020,9,21,7,25.45
21-09-2020 08:00,2020,9,21,8,24.68
21-09-2020 09:00,2020,9,21,9,25.42
21-09-2020 10:00,2020,9,21,10,24.17
21-09-2020 11:00,2020,9,21,11,22.84
21-09-2020 12:00,2020,9,21,12,23.65
21-09-2020 13:00,2020,9,21,13,26.98
21-09-2020 14:00,2020,9,21,14,27.95
21-09-2020 15:00,2020,9,21,15,27.61
21-09-2020 16:00,2020,9,21,16,30.15
21-09-2020 17:00,2020,9,21,17,28.65
21-09-2020 18:00,2020,9,21,18,26.18
21-09-2020 19:00,2020,9,21,19,25.55
21-09-2020 20:00,2020,9,21,20,24.31
21-09-2020 21:00,2020,9,21,21,23.37
21-09-2020 22:00,2020,9,21,22,20.98
21-09-2020 23:00,2020,9,21,23,21.92
22-09-2020 00:00,2020,9,22,0,21.19
22-09-2020 01:00,2020,9,22,1,21.25
22-09-2020 02:00,2020,9,22,2,23.39
22-09-2020 03:00,2020,9,22,3,22.5
22-09-2020 04:00,2020,9,22,4,25.49
22-09-2020 05:00,2020,9,22,5,23.95
22-09-2020 06:00,2020,9,22,6,22.78
22-09-2020 07:00,2020,9,22,7,22.74
22-09-2020 08:00,2020,9,22,8,20.52
22-09-2020 09:00,2020,9,22,9,21.05
22-09-2020 10:00,2020,9,22,10,19.72
22-09-2020 11:00,2020,9,22,11,20.94
22-09-2020 12:00,2020,9,22,12,19.9
22-09-2020 13:00,2020,9,22,13,19.78
22-09-2020 14:00,2020,9,22,14,21.25
22-09-2020 15:00,2020,9,22,15,21.91
22-09-2020 16:00,2020,9,22,16,24.9
22-09-2020 17:00,2020,9,22,17,24.16
22-09-2020 18:00,2020,9,22,18,24.54
22-09-2020 19:00,2020,9,22,19,23.82
22-09-2020 20:00,2020,9,22,20,20.74
22-09-2020 21:00,2020,9,22,21,20.5
22-09-2020 22:00,2020,9,22,22,19.64
22-09-2020 23:00,2020,9,22,23,17.85
23-09-2020 00:00,2020,9,23,0,18.39
23-09-2020 01:00,2020,9,23,1,17.87
23-09-2020 02:00,2020,9,23,2,20.4
23-09-2020 03:00,2020,9,23,3,19.05
23-09-2020 04:00,2020,9,23,4,19.66
23-09-2020 05:00,2020,9,23,5,19.71
23-09-2020 06:00,2020,9,23,6,19.17
23-09-2020 07:00,2020,9,23,7,18.94
23-09-2020 08:00,2020,9,23,8,18.14
23-09-2020 09:00,2020,9,23,9,17.42
23-09-2020 10:00,2020,9,23,10,20.27
23-09-2020 11:00,2020,9,23,11,16.47
23-09-2020 12:00,2020,9,23,12,16.63
23-09-2020 13:00,2020,9,23,13,17.56
23-09-2020 14:00,2020,9,23,14,19.77
23-09-2020 15:00,2020,9,23,15,21.68
23-09-2020 16:00,2020,9,23,16,22.7
23-09-2020 17:00,2020,9,23,17,23.85
23-09-2020 18:00,2020,9,23,18,23.49
23-09-2020 19:00,2020,9,23,19,21.26
23-09-2020 20:00,2020,9,23,20,20.13
23-09-2020 21:00,2020,9,23,21,18.63
23-09-2020 22:00,2020,9,23,22,17.27
23-09-2020 23:00,2020,9,23,23,16.6
24-09-2020 00:00,2020,9,24,0,16.91
24-09-2020 01:00,2020,9,24,1,16.74
24-09-2020 02:00,2020,9,24,2,18.78
24-09-2020 03:00,2020,9,24,3,20.74
24-09-2020 04:00,2020,9,24,4,19.66
24-09-2020 05:00,2020,9,24,5,16.85
24-09-2020 06:00,2020,9,24,6,17.56
24-09-2020 07:00,2020,9,24,7,19.82
24-09-2020 08:00,2020,9,24,8,20.86
24-09-2020 09:00,2020,9,24,9,20.14
24-09-2020 10:00,2020,9,24,10,20.32
24-09-2020 11:00,2020,9,24,11,21.2
24-09-2020 12:00,2020,9,24,12,20.67
24-09-2020 13:00,2020,9,24,13,20.63
24-09-2020 14:00,2020,9,24,14,23.16
24-09-2020 15:00,2020,9,24,15,23.46
24-09-2020 16:00,2020,9,24,16,24.39
24-09-2020 17:00,2020,9,24,17,24.87
24-09-2020 18:00,2020,9,24,18,28.91
24-09-2020 19:00,2020,9,24,19,27.21
24-09-2020 20:00,2020,9,24,20,24.54
24-09-2020 21:00,2020,9,24,21,22.73
24-09-2020 22:00,2020,9,24,22,22.23
24-09-2020 23:00,2020,9,24,23,23.12
25-09-2020 00:00,2020,9,25,0,21.26
25-09-2020 01:00,2020,9,25,1,20.88
25-09-2020 02:00,2020,9,25,2,20.84
25-09-2020 03:00,2020,9,25,3,24.08
25-09-2020 04:00,2020,9,25,4,24.25
25-09-2020 05:00,2020,9,25,5,25.66
25-09-2020 06:00,2020,9,25,6,25.81
25-09-2020 07:00,2020,9,25,7,26.11
25-09-2020 08:00,2020,9,25,8,22.67
25-09-2020 09:00,2020,9,25,9,22.89
25-09-2020 10:00,2020,9,25,10,23.27
25-09-2020 11:00,2020,9,25,11,23.35
25-09-2020 12:00,2020,9,25,12,23.23
25-09-2020 13:00,2020,9,25,13,25.97
25-09-2020 14:00,2020,9,25,14,27.8
25-09-2020 15:00,2020,9,25,15,28.25
25-09-2020 16:00,2020,9,25,16,33.55
25-09-2020 17:00,2020,9,25,17,31.28
25-09-2020 18:00,2020,9,25,18,29.11
25-09-2020 19:00,2020,9,25,19,27.8
25-09-2020 20:00,2020,9,25,20,28.22
25-09-2020 21:00,2020,9,25,21,27.7
25-09-2020 22:00,2020,9,25,22,26.63
25-09-2020 23:00,2020,9,25,23,24.14
26-09-2020 00:00,2020,9,26,0,26.01
26-09-2020 01:00,2020,9,26,1,23.65
26-09-2020 02:00,2020,9,26,2,23.95
26-09-2020 03:00,2020,9,26,3,25.63
26-09-2020 04:00,2020,9,26,4,26.5
26-09-2020 05:00,2020,9,26,5,28.44
26-09-2020 06:00,2020,9,26,6,28.48
26-09-2020 07:00,2020,9,26,7,29.39
26-09-2020 08:00,2020,9,26,8,26.3
26-09-2020 09:00,2020,9,26,9,26.35
26-09-2020 10:00,2020,9,26,10,23.71
26-09-2020 11:00,2020,9,26,11,24.07
26-09-2020 12:00,2020,9,26,12,25.65
26-09-2020 13:00,2020,9,26,13,25.24
26-09-2020 14:00,2020,9,26,14,25.72
26-09-2020 15:00,2020,9,26,15,24.19
26-09-2020 16:00,2020,9,26,16,25.37
26-09-2020 17:00,2020,9,26,17,25.23
26-09-2020 18:00,2020,9,26,18,24.12
26-09-2020 19:00,2020,9,26,19,27.02
26-09-2020 20:00,2020,9,26,20,27.86
26-09-2020 21:00,2020,9,26,21,28.48
26-09-2020 22:00,2020,9,26,22,28.47
26-09-2020 23:00,2020,9,26,23,29.65
27-09-2020 00:00,2020,9,27,0,29.23
27-09-2020 01:00,2020,9,27,1,28.75
27-09-2020 02:00,2020,9,27,2,27.21
27-09-2020 03:00,2020,9,27,3,27.39
27-09-2020 04:00,2020,9,27,4,23.41
27-09-2020 05:00,2020,9,27,5,23.52
27-09-2020 06:00,2020,9,27,6,24.28
27-09-2020 07:00,2020,9,27,7,22.9
27-09-2020 08:00,2020,9,27,8,23.42
27-09-2020 09:00,2020,9,27,9,25.76
27-09-2020 10:00,2020,9,27,10,26.02
27-09-2020 11:00,2020,9,27,11,25.73
27-09-2020 12:00,2020,9,27,12,26.15
27-09-2020 13:00,2020,9,27,13,24.85
27-09-2020 14:00,2020,9,27,14,25.55
27-09-2020 15:00,2020,9,27,15,23.38
27-09-2020 16:00,2020,9,27,16,24.2
27-09-2020 17:00,2020,9,27,17,24.84
27-09-2020 18:00,2020,9,27,18,25.22
27-09-2020 19:00,2020,9,27,19,29.57
27-09-2020 20:00,2020,9,27,20,34.25
27-09-2020 21:00,2020,9,27,21,34.91
27-09-2020 22:00,2020,9,27,22,36.43
27-09-2020 23:00,2020,9,27,23,33.2
28-09-2020 00:00,2020,9,28,0,32.81
28-09-2020 01:00,2020,9,28,1,31.86
28-09-2020 02:00,2020,9,28,2,30.25
28-09-2020 03:00,2020,9,28,3,29.93
28-09-2020 04:00,2020,9,28,4,29.11
28-09-2020 05:00,2020,9,28,5,28.89
28-09-2020 06:00,2020,9,28,6,27.21
28-09-2020 07:00,2020,9,28,7,27.78
28-09-2020 08:00,2020,9,28,8,31.63
28-09-2020 09:00,2020,9,28,9,30.66
28-09-2020 10:00,2020,9,28,10,30.17
28-09-2020 11:00,2020,9,28,11,29.25
28-09-2020 12:00,2020,9,28,12,30.08
28-09-2020 13:00,2020,9,28,13,31.43
28-09-2020 14:00,2020,9,28,14,37.56
28-09-2020 15:00,2020,9,28,15,38.88
28-09-2020 16:00,2020,9,28,16,39.3
28-09-2020 17:00,2020,9,28,17,41.29
28-09-2020 18:00,2020,9,28,18,42.39
28-09-2020 19:00,2020,9,28,19,41.95
28-09-2020 20:00,2020,9,28,20,40.32
28-09-2020 21:00,2020,9,28,21,41.81
28-09-2020 22:00,2020,9,28,22,39.27
28-09-2020 23:00,2020,9,28,23,38.03
29-09-2020 00:00,2020,9,29,0,36.35
29-09-2020 01:00,2020,9,29,1,33.93
29-09-2020 02:00,2020,9,29,2,33.56
29-09-2020 03:00,2020,9,29,3,37.78
29-09-2020 04:00,2020,9,29,4,36.85
29-09-2020 05:00,2020,9,29,5,36.39
29-09-2020 06:00,2020,9,29,6,36.06
29-09-2020 07:00,2020,9,29,7,35.64
29-09-2020 08:00,2020,9,29,8,33.12
29-09-2020 09:00,2020,9,29,9,32.44
29-09-2020 10:00,2020,9,29,10,32.46
29-09-2020 11:00,2020,9,29,11,31.35
29-09-2020 12:00,2020,9,29,12,30.13
29-09-2020 13:00,2020,9,29,13,30.78
29-09-2020 14:00,2020,9,29,14,34.61
29-09-2020 15:00,2020,9,29,15,38.28
29-09-2020 16:00,2020,9,29,16,43.4
29-09-2020 17:00,2020,9,29,17,45.3
29-09-2020 18:00,2020,9,29,18,42.52
29-09-2020 19:00,2020,9,29,19,40.88
29-09-2020 20:00,2020,9,29,20,39.4
29-09-2020 21:00,2020,9,29,21,36.17
29-09-2020 22:00,2020,9,29,22,34.69
29-09-2020 23:00,2020,9,29,23,35.06
30-09-2020 00:00,2020,9,30,0,33.84
30-09-2020 01:00,2020,9,30,1,31.79
30-09-2020 02:00,2020,9,30,2,31.92
30-09-2020 03:00,2020,9,30,3,34.15
30-09-2020 04:00,2020,9,30,4,35.77
30-09-2020 05:00,2020,9,30,5,36.35
30-09-2020 06:00,2020,9,30,6,37.08
30-09-2020 07:00,2020,9,30,7,37.51
30-09-2020 08:00,2020,9,30,8,36.56
30-09-2020 09:00,2020,9,30,9,33.56
30-09-2020 10:00,2020,9,30,10,32.81
30-09-2020 11:00,2020,9,30,11,31.18
30-09-2020 12:00,2020,9,30,12,31.1
30-09-2020 13:00,2020,9,30,13,31.6
30-09-2020 14:00,2020,9,30,14,36.92
30-09-2020 15:00,2020,9,30,15,42.82
30-09-2020 16:00,2020,9,30,16,43.02
30-09-2020 17:00,2020,9,30,17,44.79
30-09-2020 18:00,2020,9,30,18,43.42
30-09-2020 19:00,2020,9,30,19,41.91
30-09-2020 20:00,2020,9,30,20,40.27
30-09-2020 21:00,2020,9,30,21,38.76
30-09-2020 22:00,2020,9,30,22,38.47
30-09-2020 23:00,2020,9,30,23,37.35
01-10-2020 00:00,2020,10,1,0,34.49
01-10-2020 01:00,2020,10,1,1,33.55
01-10-2020 02:00,2020,10,1,2,33.86
01-10-2020 03:00,2020,10,1,3,38.85
01-10-2020 04:00,2020,10,1,4,39.38
01-10-2020 05:00,2020,10,1,5,38.88
01-10-2020 06:00,2020,10,1,6,37.48
01-10-2020 07:00,2020,10,1,7,36.57
01-10-2020 08:00,2020,10,1,8,33.97
01-10-2020 09:00,2020,10,1,9,31.51
01-10-2020 10:00,2020,10,1,10,31.4
01-10-2020 11:00,2020,10,1,11,28.9
01-10-2020 12:00,2020,10,1,12,29.73
01-10-2020 13:00,2020,10,1,13,31.3
01-10-2020 14:00,2020,10,1,14,33.39
01-10-2020 15:00,2020,10,1,15,36.4
01-10-2020 16:00,2020,10,1,16,40.83
01-10-2020 17:00,2020,10,1,17,41.45
01-10-2020 18:00,2020,10,1,18,42.12
01-10-2020 19:00,2020,10,1,19,40.5
01-10-2020 20:00,2020,10,1,20,39.73
01-10-2020 21:00,2020,10,1,21,36.33
01-10-2020 22:00,2020,10,1,22,36.85
01-10-2020 23:00,2020,10,1,23,36.51
02-10-2020 00:00,2020,10,2,0,35.16
02-10-2020 01:00,2020,10,2,1,34.35
02-10-2020 02:00,2020,10,2,2,35.59
02-10-2020 03:00,2020,10,2,3,31.43
02-10-2020 04:00,2020,10,2,4,35.62
02-10-2020 05:00,2020,10,2,5,35.12
02-10-2020 06:00,2020,10,2,6,32.07
02-10-2020 07:00,2020,10,2,7,31.66
02-10-2020 08:00,2020,10,2,8,31.29
02-10-2020 09:00,2020,10,2,9,30.09
02-10-2020 10:00,2020,10,2,10,30.18
02-10-2020 11:00,2020,10,2,11,29.79
02-10-2020 12:00,2020,10,2,12,28.87
02-10-2020 13:00,2020,10,2,13,30.9
02-10-2020 14:00,2020,10,2,14,33.95
02-10-2020 15:00,2020,10,2,15,37.42
02-10-2020 16:00,2020,10,2,16,42.83
02-10-2020 17:00,2020,10,2,17,44.56
02-10-2020 18:00,2020,10,2,18,40.59
02-10-2020 19:00,2020,10,2,19,40.21
02-10-2020 20:00,2020,10,2,20,36.97
02-10-2020 21:00,2020,10,2,21,36.32
02-10-2020 22:00,2020,10,2,22,39.22
02-10-2020 23:00,2020,10,2,23,38.52
03-10-2020 00:00,2020,10,3,0,38.02
03-10-2020 01:00,2020,10,3,1,37.2
03-10-2020 02:00,2020,10,3,2,36.27
03-10-2020 03:00,2020,10,3,3,37.86
03-10-2020 04:00,2020,10,3,4,38.02
03-10-2020 05:00,2020,10,3,5,37.42
03-10-2020 06:00,2020,10,3,6,36.97
03-10-2020 07:00,2020,10,3,7,35.64
03-10-2020 08:00,2020,10,3,8,32.39
03-10-2020 09:00,2020,10,3,9,33.23
03-10-2020 10:00,2020,10,3,10,30.97
03-10-2020 11:00,2020,10,3,11,28.76
03-10-2020 12:00,2020,10,3,12,27.38
03-10-2020 13:00,2020,10,3,13,26.53
03-10-2020 14:00,2020,10,3,14,31.15
03-10-2020 15:00,2020,10,3,15,33.56
03-10-2020 16:00,2020,10,3,16,39.6
03-10-2020 17:00,2020,10,3,17,40.1
03-10-2020 18:00,2020,10,3,18,40.57
03-10-2020 19:00,2020,10,3,19,41.5
03-10-2020 20:00,2020,10,3,20,41.44
03-10-2020 21:00,2020,10,3,21,39.24
03-10-2020 22:00,2020,10,3,22,35.92
